track_id,album_id,track_name,track_duration_ms,track_spotify_url,track_preview_url,track_duration_display,original_track_name
1YepXGyuJzuPny266bC9bf,7rxW2FFxTPdes4imScpcRz,Match Point Of Our Love - Remastered 2000,212266,https://open.spotify.com/track/1YepXGyuJzuPny266bC9bf,,3:32,Match Point Of Our Love
1yFDvRGGfmCVTI1XjO2nWD,2ISNpwmh12Nf2420YUQcNE,Bermuda Triangle,248240,https://open.spotify.com/track/1yFDvRGGfmCVTI1XjO2nWD,https://p.scdn.co/mp3-preview/abac91d75bdfd0a05d0920b9b33f473d68187e55?cid=bdda3e704a834f918700d9e4e4b07e63,4:8,Bermuda Triangle
1yfRDsKsZ74oGH69vnXTfL,1CZ5aEhYDBEU0HdIdqLMo6,Fire - Remastered 2008,232360,https://open.spotify.com/track/1yfRDsKsZ74oGH69vnXTfL,,3:52,Fire
1Yk88pNibq8kIHKDQW5Jnu,6ICrBzsbHVluGHP8wGK4Y3,Big Long Now,303706,https://open.spotify.com/track/1Yk88pNibq8kIHKDQW5Jnu,,5:3,Big Long Now
1yKah8BCP3Vgq2tPBOLKL0,4bSvzPMgzwvfqHAbcWG88o,All Your Love - Stereo,212600,https://open.spotify.com/track/1yKah8BCP3Vgq2tPBOLKL0,,3:32,All Your Love
1Yl26dUAUpZKhTx781xvZm,5CI03g8QNehnEWXAhRtw0s,The Worst Joke Ever,218133,https://open.spotify.com/track/1Yl26dUAUpZKhTx781xvZm,,3:38,The Worst Joke Ever
1ylzYcU6FGnuBqqdqqH7QL,7xl50xr9NDkd3i2kBbzsNZ,Especially in Michigan,240333,https://open.spotify.com/track/1ylzYcU6FGnuBqqdqqH7QL,https://p.scdn.co/mp3-preview/57b0265ad0b3e1c0b1a146158e996bc1469ed56f?cid=bdda3e704a834f918700d9e4e4b07e63,4:0,Especially in Michigan
1yqioqrVmr7wynKdA8yAS6,3AkIHz2xtJzBOGopjuVWxR,We All Fall Down,245506,https://open.spotify.com/track/1yqioqrVmr7wynKdA8yAS6,,4:5,We All Fall Down
1yrmh05ip0aTPVO8F3mqQM,15e4kGDE06PRB9RMunBZe9,Joanie's Butterfly,335732,https://open.spotify.com/track/1yrmh05ip0aTPVO8F3mqQM,,5:35,Joanie's Butterfly
1YrtoC1dvKbr5F05dFxUDa,39Ti6Be9Ak2d6YbxlQo0Ba,Day Tripper - 2023 Mix,169506,https://open.spotify.com/track/1YrtoC1dvKbr5F05dFxUDa,,2:49,Day Tripper
1ysMbwivwXyxv63wgSghd9,7CUbzbjxzJHCO0vI6wHjU9,Roadrunner - 1999 Remaster,169400,https://open.spotify.com/track/1ysMbwivwXyxv63wgSghd9,https://p.scdn.co/mp3-preview/2b787975e7410dc88897b9cb64750b00020c2efa?cid=bdda3e704a834f918700d9e4e4b07e63,2:49,Roadrunner
1YSwc8SYxeplh9QkE9klyF,17kgcLvTjG1U7DlOu18yAG,The Price Of Love,253906,https://open.spotify.com/track/1YSwc8SYxeplh9QkE9klyF,,4:13,The Price Of Love
1YVc2NJBwOtAebQiSUbt5T,5EyIDBAqhnlkAHqvPRwdbX,Going to California - Remaster,212160,https://open.spotify.com/track/1YVc2NJBwOtAebQiSUbt5T,https://p.scdn.co/mp3-preview/8c2452c1db9c3a7aad2b826cb52303a689814f6e?cid=bdda3e704a834f918700d9e4e4b07e63,3:32,Going to California
1YWy15CcdCrVugRJOZxuc7,3ttmiqBiRWbbloqIwOfRZi,Ding Dang - Remastered 2000,58533,https://open.spotify.com/track/1YWy15CcdCrVugRJOZxuc7,,0:58,Ding Dang
1YXQw0aG37hbdkyHXNTL8l,1xPtXzS5yCbDAqC7pxRCaF,Do You Wanna Dance? - US Version / Remastered 2001,141400,https://open.spotify.com/track/1YXQw0aG37hbdkyHXNTL8l,,2:21,Do You Wanna Dance?
1Yzi4gxDELjWljeiJWyMab,7ICloi9wMZoVtH47dQ4LNC,God & Guns,344746,https://open.spotify.com/track/1Yzi4gxDELjWljeiJWyMab,https://p.scdn.co/mp3-preview/cafe8deec73739f2a0d04a6773c3d35330ec819c?cid=bdda3e704a834f918700d9e4e4b07e63,5:44,God & Guns
1z2xo6JexRrA8R2PIDOJPW,3fqPfbVHsvdpovpJXOJlvU,One - Songs Of Surrender,216374,https://open.spotify.com/track/1z2xo6JexRrA8R2PIDOJPW,,3:36,One
1z4raHaqrXxJgPITnJDsNw,33XZTGUv8p3Cl3KYwZQ2VH,9-9 - 1983 / Live In Toronto,195786,https://open.spotify.com/track/1z4raHaqrXxJgPITnJDsNw,,3:15,9
1z62f54nXktxKnGrWm5BSP,4zWJPA1aq4IBdLk1QbWD63,Sick and Tired,343546,https://open.spotify.com/track/1z62f54nXktxKnGrWm5BSP,https://p.scdn.co/mp3-preview/bf789360026ab946d53eeaaf9e46f4cf63bd3878?cid=bdda3e704a834f918700d9e4e4b07e63,5:43,Sick and Tired
1Zbkgas5ylIhIjs7NMavp2,2jrkRFFygoZ4OSGMs6hz9l,Heartbreak Hotel,240400,https://open.spotify.com/track/1Zbkgas5ylIhIjs7NMavp2,https://p.scdn.co/mp3-preview/80e0f73d8e805b933de8f66682f6e1ef1427101f?cid=bdda3e704a834f918700d9e4e4b07e63,4:0,Heartbreak Hotel
1zdBFL2UtwbCEubEdcdSmU,0XRZpF083HqgygM0v1hQyE,When I'm Sixty Four,159093,https://open.spotify.com/track/1zdBFL2UtwbCEubEdcdSmU,,2:39,When I'm Sixty Four
1zdJVsBmTNavn5u2GSqWkW,7w0uQiYScm3ApS8cWXmf4c,Help the Poor,306293,https://open.spotify.com/track/1zdJVsBmTNavn5u2GSqWkW,https://p.scdn.co/mp3-preview/5d4f35440bf3f99881b802cb8d93c88526c449bb?cid=bdda3e704a834f918700d9e4e4b07e63,5:6,Help the Poor
1zeyA74WeKOpYH6wtXQwkp,6WaIQHxEHtZL0RZ62AuY0g,Outside The Wall - 2011 Remastered Version,103746,https://open.spotify.com/track/1zeyA74WeKOpYH6wtXQwkp,https://p.scdn.co/mp3-preview/34b4b7790d66409073bff403242850dba9880197?cid=bdda3e704a834f918700d9e4e4b07e63,1:43,Outside The Wall
1zfzxYjNa7KzmpolHsjCxA,7o7UHh5PfO1kY4YoxqrwN7,Mountain of Love (Mono),170620,https://open.spotify.com/track/1zfzxYjNa7KzmpolHsjCxA,,2:50,Mountain of Love (Mono)
1Zg2SY78I0Me92RLbhIfC2,7nn5IUsa4aqi16o3U0qik6,Fools - 1996 Remaster,498973,https://open.spotify.com/track/1Zg2SY78I0Me92RLbhIfC2,https://p.scdn.co/mp3-preview/32233a1ab3f5b50ef6a0dd331a6eea1c4264573a?cid=bdda3e704a834f918700d9e4e4b07e63,8:18,Fools
1zgYm6oTVVyUMVK7XtCIre,6dMdadS6Ng71pD9As93ufx,Miranda,257146,https://open.spotify.com/track/1zgYm6oTVVyUMVK7XtCIre,https://p.scdn.co/mp3-preview/f6e01108a44a9e17aaea344175da1fe5a798da91?cid=bdda3e704a834f918700d9e4e4b07e63,4:17,Miranda
1ZjO4CRUfjYgZVGC0Ax0Hz,106wKTd4duv3VjKzl4dTxo,The Young Person's Guide to the Orchestra: Variation IV: Bassoons (Allegro alla marcia),56066,https://open.spotify.com/track/1ZjO4CRUfjYgZVGC0Ax0Hz,https://p.scdn.co/mp3-preview/71c606cd94cdef445785859f7acfc12b86195f52?cid=bdda3e704a834f918700d9e4e4b07e63,0:56,The Young Person's Guide to the Orchestra: Variation IV: Bassoons (Allegro alla marcia)
1zK7i2QyuCmpYE209BMcPZ,1kkb8xlG9yssEVsWKiEtAB,Son And Daughter - Remastered 2011,199533,https://open.spotify.com/track/1zK7i2QyuCmpYE209BMcPZ,,3:19,Son And Daughter
1zNcIfvevdxqyLvrFdlVYW,7ykAHaoptbCYaO0HAjpgcL,Astro Man,216853,https://open.spotify.com/track/1zNcIfvevdxqyLvrFdlVYW,https://p.scdn.co/mp3-preview/6a4a53a51ff71099d30991cd2c8821aa2507e303?cid=bdda3e704a834f918700d9e4e4b07e63,3:36,Astro Man
1zng9uqqXoPkmU05nsAlsw,2FbviTPUjgJJUxsGM1sGDq,Bed Of Roses,394400,https://open.spotify.com/track/1zng9uqqXoPkmU05nsAlsw,,6:34,Bed Of Roses
1zpdeSxZS0agJ5kIQgR30q,5iEKSTgVrrMzkylOncB0ON,Belt Buckle,251186,https://open.spotify.com/track/1zpdeSxZS0agJ5kIQgR30q,https://p.scdn.co/mp3-preview/edfc08135d151b44b67dfad1d3ce9bf4ac298577?cid=bdda3e704a834f918700d9e4e4b07e63,4:11,Belt Buckle
1ZPMK5UTafelYEQXmckRgN,43otFXrY0bgaq5fB3GrZj6,The Hunter,240360,https://open.spotify.com/track/1ZPMK5UTafelYEQXmckRgN,https://p.scdn.co/mp3-preview/abf1ff364f372cd818c46185d1762408482721c4?cid=bdda3e704a834f918700d9e4e4b07e63,4:0,The Hunter
1zqzDv6vyh8JUHiG4yaElS,5SBHID8qGG3x52zgoh2ilz,She Makes Me (Stormtrooper In Stilettos) - Remastered 2011,249200,https://open.spotify.com/track/1zqzDv6vyh8JUHiG4yaElS,,4:9,She Makes Me (Stormtrooper In Stilettos)
1ZS5HBMAmZk3gjFcedts66,29m6DinzdaD0OPqWKGyMdz,Sway - 2009 Mix,232533,https://open.spotify.com/track/1ZS5HBMAmZk3gjFcedts66,,3:52,Sway
1zTeBZXy4p2UALobZztYDs,5utjCgJfaqaOqfHGMzD9cB,These Days,204706,https://open.spotify.com/track/1zTeBZXy4p2UALobZztYDs,,3:24,These Days
1ZUv3ISx2nFaz0JimVdcoT,6P5QHz4XtxOmS5EuiGIPut,That's the Way - Remaster,337109,https://open.spotify.com/track/1ZUv3ISx2nFaz0JimVdcoT,https://p.scdn.co/mp3-preview/5cde61106320fd8994839417529b3acf37ff33ee?cid=bdda3e704a834f918700d9e4e4b07e63,5:37,That's the Way
1ZvNXGcoBNCsZDAvhTGVaB,632t0m8ejm3Geu5rW1CELD,Make It Good - Remastered 2000,159093,https://open.spotify.com/track/1ZvNXGcoBNCsZDAvhTGVaB,,2:39,Make It Good
1ZVqiQIgIXptCJ7e2FJl1u,2AlPRfYeskAMxhJS00xjeP,Old Brown Shoe - 2023 Mix,198613,https://open.spotify.com/track/1ZVqiQIgIXptCJ7e2FJl1u,,3:18,Old Brown Shoe
1ZyQEn0iceHj0Lbt6I6Op3,3bTNxJYk2bwdWBMtrjBxb0,Wild Reputation,174400,https://open.spotify.com/track/1ZyQEn0iceHj0Lbt6I6Op3,https://p.scdn.co/mp3-preview/3f1bd88828eda1b55c7f9fdd913a7b53b82ef243?cid=bdda3e704a834f918700d9e4e4b07e63,2:54,Wild Reputation
1ZyqlyAnnO4gUBcXdNMvCT,3ttmiqBiRWbbloqIwOfRZi,I'll Bet He's Nice - Remastered 2000,159466,https://open.spotify.com/track/1ZyqlyAnnO4gUBcXdNMvCT,,2:39,I'll Bet He's Nice
1zzRJsvY32lHgIRnSWEFx7,2co53OwPjlTvPDQTpErBtU,The Ocean - Remastered 2008,95093,https://open.spotify.com/track/1zzRJsvY32lHgIRnSWEFx7,,1:35,The Ocean
208UR4sdGeLvcpnvnnraXB,3THuBNp86ScbTXwpTmAbdw,Mr. Banker - Demo Version,322640,https://open.spotify.com/track/208UR4sdGeLvcpnvnnraXB,,5:22,Mr. Banker
209wKS4LnU8StEECF2Nbot,1ZDPe7QlFtKG0nSjHSKaSE,The Nutcracker Suite: Arab Dance,216786,https://open.spotify.com/track/209wKS4LnU8StEECF2Nbot,https://p.scdn.co/mp3-preview/dc1169db797ba19c3ca89acc97791fe9afcb6ffd?cid=bdda3e704a834f918700d9e4e4b07e63,3:36,The Nutcracker Suite: Arab Dance
20c3nU6gtQvNQX8bMtmdOx,1qx18LZxYLx6ubBOdFWHCp,Bist immer,211493,https://open.spotify.com/track/20c3nU6gtQvNQX8bMtmdOx,https://p.scdn.co/mp3-preview/9ff1065e51f96ee60a93c4962e0952437d0bc930?cid=bdda3e704a834f918700d9e4e4b07e63,3:31,Bist immer
20Hm3re2XAlUqXuuyPQpfb,01Zc1xVpVQFnVKBc0SMMBO,"Mary Anne With The Shaky Hand - Acoustic / Incl. ""Premier Drums Commercial"" / Radio London Jingle",142560,https://open.spotify.com/track/20Hm3re2XAlUqXuuyPQpfb,,2:22,Mary Anne With The Shaky Hand
20jwmVY9TLNj9Yl8VbKuCh,72mfhbEsMtXR6s7v9UhKe3,We Are the Dead - 2016 Remaster,301773,https://open.spotify.com/track/20jwmVY9TLNj9Yl8VbKuCh,https://p.scdn.co/mp3-preview/f35e0e711f4aee0123717cb61c6e01197f7d7a6d?cid=bdda3e704a834f918700d9e4e4b07e63,5:1,We Are the Dead
20mpLdlRqjyROucjWsPST3,3fqPfbVHsvdpovpJXOJlvU,City Of Blinding Lights - Songs Of Surrender,295200,https://open.spotify.com/track/20mpLdlRqjyROucjWsPST3,,4:55,City Of Blinding Lights
20S4OMqVfbU8ovofDqUA0n,1CZ5aEhYDBEU0HdIdqLMo6,October - Remastered 2008,141040,https://open.spotify.com/track/20S4OMqVfbU8ovofDqUA0n,,2:21,October
20US4JIykUvnFpxMXp0lWv,719ELjvRzp0lHiLyAuAGj3,Purple Haze,171666,https://open.spotify.com/track/20US4JIykUvnFpxMXp0lWv,https://p.scdn.co/mp3-preview/f54f5dc8434ae5505f1457e8d8dbc5d7f08ef922?cid=bdda3e704a834f918700d9e4e4b07e63,2:51,Purple Haze
20wTjePrXXqlqfvcC3jHok,2kh1olAVsYP9ZauAJ55pX7,Best Things in Life,234573,https://open.spotify.com/track/20wTjePrXXqlqfvcC3jHok,https://p.scdn.co/mp3-preview/0395b51f61404969a4d64003efe2ed9858282842?cid=bdda3e704a834f918700d9e4e4b07e63,3:54,Best Things in Life
21ex8UoVZjOw0wAXWeln5h,4mULDK6YXrFXTfSwvwm4M3,Where The Streets Have No Name - Remastered,336613,https://open.spotify.com/track/21ex8UoVZjOw0wAXWeln5h,,5:36,Where The Streets Have No Name
21FFj5GqlujABc0H06uN8j,71nxmbr3tHAVyvdHXc0ltd,Sorrow - 2015 Remaster,173453,https://open.spotify.com/track/21FFj5GqlujABc0H06uN8j,https://p.scdn.co/mp3-preview/5952819ad06ce3973f007a49fa26a597d63400f9?cid=bdda3e704a834f918700d9e4e4b07e63,2:53,Sorrow
21hNmnp6dO3VaL3jnFNL0i,0pUursvGUAgcDiEqYlnZ0q,Thru' These Architects Eyes,262160,https://open.spotify.com/track/21hNmnp6dO3VaL3jnFNL0i,https://p.scdn.co/mp3-preview/9043be63e970a2088b4212af7c8bdedd2f5a9f1c?cid=bdda3e704a834f918700d9e4e4b07e63,4:22,Thru' These Architects Eyes
21IDhQdkP09llnL1HoH3EO,5efoVI6WIhxLCIrbZuxwBu,Route 66,140213,https://open.spotify.com/track/21IDhQdkP09llnL1HoH3EO,,2:20,Route 66
21JolWeTvR7S0dGZ348vxq,1xPtXzS5yCbDAqC7pxRCaF,When I Grow Up (To Be A Man) - Remastered,124040,https://open.spotify.com/track/21JolWeTvR7S0dGZ348vxq,,2:4,When I Grow Up (To Be A Man)
21k6amXizVKlKQxVycFkoX,2co53OwPjlTvPDQTpErBtU,Twilight - Remastered 2008,262453,https://open.spotify.com/track/21k6amXizVKlKQxVycFkoX,,4:22,Twilight
21KuVDKtxLGQ7UiNejUloz,0BeaxNPhOKKwwSBF5nMT1J,Our Love Is Here To Stay - Commentary,26134,https://open.spotify.com/track/21KuVDKtxLGQ7UiNejUloz,,0:26,Our Love Is Here To Stay
21N6Kaqbh7yhZdbjvnZ68s,180jTzor4W2MQ9HW5h5Fh4,Line Up,242506,https://open.spotify.com/track/21N6Kaqbh7yhZdbjvnZ68s,,4:2,Line Up
21Pfyk8wc52LxIfBKupgcU,3Kd2XJF2ObCCLEhWOYMBHt,Cause I Love You (Demo Version),271880,https://open.spotify.com/track/21Pfyk8wc52LxIfBKupgcU,https://p.scdn.co/mp3-preview/10e8af79b9487812ab05c24d512ce967a3ee1f5f?cid=bdda3e704a834f918700d9e4e4b07e63,4:31,Cause I Love You (Demo Version)
21reRmiKJ9LEOJ2abPauF6,5kU8vfvTw9uagny4iDOG5v,Walk On By - 2018 Mix,114818,https://open.spotify.com/track/21reRmiKJ9LEOJ2abPauF6,,1:54,Walk On By
21rmz15GyUa3ZYO9h8OK77,7meD8GzfMItfgmEa8lmfcs,Saint Of Me,314666,https://open.spotify.com/track/21rmz15GyUa3ZYO9h8OK77,,5:14,Saint Of Me
21wukp6132v5Y165Lxg17H,3n2WzsBMJtfoV1kYIQZOLj,Raised on Rock,238720,https://open.spotify.com/track/21wukp6132v5Y165Lxg17H,https://p.scdn.co/mp3-preview/e235f06c5b3ef8a8db332acde2f582d2725c336e?cid=bdda3e704a834f918700d9e4e4b07e63,3:58,Raised on Rock
21YMiAQTystq882x5Sh0R5,7xl50xr9NDkd3i2kBbzsNZ,Death of a Martian,264800,https://open.spotify.com/track/21YMiAQTystq882x5Sh0R5,https://p.scdn.co/mp3-preview/53d6c996d3fd2f07baa65bd2ee4c0c6706d7c888?cid=bdda3e704a834f918700d9e4e4b07e63,4:24,Death of a Martian
220GUj1jVo1XOS08UBvdFA,2jrkRFFygoZ4OSGMs6hz9l,All I Have Is A Song,201840,https://open.spotify.com/track/220GUj1jVo1XOS08UBvdFA,https://p.scdn.co/mp3-preview/1976b925364efc21b24dc6c4768b33f1c47ca069?cid=bdda3e704a834f918700d9e4e4b07e63,3:21,All I Have Is A Song
223t4INRWNBmhPjyflRdr9,07cCe3TbicwcF5eX4rg8sZ,With Me Tonight - Session Highlight,192793,https://open.spotify.com/track/223t4INRWNBmhPjyflRdr9,,3:12,With Me Tonight
226oit5o3OJsQrpfPPUNZ1,39kme3iLwVpllmUCxrkcPn,Oasis In The Night,246709,https://open.spotify.com/track/226oit5o3OJsQrpfPPUNZ1,,4:6,Oasis In The Night
228VAq4Ii1KzFSbKUrvxBQ,3fI0aQIkLZEDk5a8EhzlAn,Ten Dollar Man,221160,https://open.spotify.com/track/228VAq4Ii1KzFSbKUrvxBQ,https://p.scdn.co/mp3-preview/538be0a082a7fb5ef25fe5abc893faa1519e0119?cid=bdda3e704a834f918700d9e4e4b07e63,3:41,Ten Dollar Man
22aUkX4TQG0AYpxZzz1cPf,6l1ZSwtU3tTfRrk4Xreiew,I'm Gonna DJ,127840,https://open.spotify.com/track/22aUkX4TQG0AYpxZzz1cPf,,2:7,I'm Gonna DJ
22Bvku5X3odiXj2wbtgY4T,0bJMFJ2XQwpO5nKTrYdUtX,Honest I Do,129800,https://open.spotify.com/track/22Bvku5X3odiXj2wbtgY4T,,2:9,Honest I Do
22CqKvqaQx1XT4XxRn7Jfb,6KEVrQEdQexnQgwpHn1lDI,Vincent Price Blues,364840,https://open.spotify.com/track/22CqKvqaQx1XT4XxRn7Jfb,https://p.scdn.co/mp3-preview/768888764101615f9251a423039a62def6aa3b9c?cid=bdda3e704a834f918700d9e4e4b07e63,6:4,Vincent Price Blues
22IiK3b7NSBfmUrnhj7rSr,6WaIQHxEHtZL0RZ62AuY0g,"Another Brick In The Wall, Pt. 3 - 2011 Remastered Version",74533,https://open.spotify.com/track/22IiK3b7NSBfmUrnhj7rSr,https://p.scdn.co/mp3-preview/bf1d50933e0c300bc4f5571539dba55224331f31?cid=bdda3e704a834f918700d9e4e4b07e63,1:14,"Another Brick In The Wall, Pt. 3"
22KSOpUAlJLJhACvQ65Bho,3wvclpO3LJmpSQGQ9gBa2a,Skateaway,397533,https://open.spotify.com/track/22KSOpUAlJLJhACvQ65Bho,,6:37,Skateaway
22OTrlQy1sXdtdo1VgDUZb,5U4dnRZsfW8NmwBBkELFPh,I Just Want To See His Face,172626,https://open.spotify.com/track/22OTrlQy1sXdtdo1VgDUZb,,2:52,I Just Want To See His Face
22sanWGHW5owsNFCGf7BZn,3XXboc1gvm976jCATDdunA,Smoke On The Water - 1997 Digital Remaster,342160,https://open.spotify.com/track/22sanWGHW5owsNFCGf7BZn,,5:42,Smoke On The Water
22UhQSbYimuCnvI0Y07gFX,7rfKAiPs9ToZP9zEJDBqBH,Stand - Remastered 2013,192960,https://open.spotify.com/track/22UhQSbYimuCnvI0Y07gFX,,3:12,Stand
22uNhRkimKQYk3dex36Hdl,37rNuexqEXWeSIOiJtn3A9,Fall Breaks And Back To Winter - Woody Woodpecker Symphony/Remastered 2001,137706,https://open.spotify.com/track/22uNhRkimKQYk3dex36Hdl,,2:17,Fall Breaks And Back To Winter
2308VPPaMh7Q3AX1Zap99A,4iMaHsHqTg3rwOtRa5wEbm,Rock 'N' Roll Damnation,217640,https://open.spotify.com/track/2308VPPaMh7Q3AX1Zap99A,https://p.scdn.co/mp3-preview/0b4751b119f79ba04dd4710aa4477e6f5264b1ca?cid=bdda3e704a834f918700d9e4e4b07e63,3:37,Rock 'N' Roll Damnation
235RSU5LqknQuKfoMcoVIL,5P2ZoNb6NJL7P5VexrQOeg,How Long Blues,188400,https://open.spotify.com/track/235RSU5LqknQuKfoMcoVIL,https://p.scdn.co/mp3-preview/23be2599e4b3dec9ece0e4c922ce6f0b6ef0c6a3?cid=bdda3e704a834f918700d9e4e4b07e63,3:8,How Long Blues
236mI0lz8JdQjlmijARSwY,7wzStEU2keGohEu8jpVMZW,High Hopes - 2011 Remaster,511013,https://open.spotify.com/track/236mI0lz8JdQjlmijARSwY,https://p.scdn.co/mp3-preview/ca855dfe058eb6c34b31d5da69372d45c522984b?cid=bdda3e704a834f918700d9e4e4b07e63,8:31,High Hopes
23Bb51CnPEldRVcmZz3znl,07cCe3TbicwcF5eX4rg8sZ,Whistle In - Track & Background Vocals,79842,https://open.spotify.com/track/23Bb51CnPEldRVcmZz3znl,,1:19,Whistle In
23dC4zCpB1bnLzBxAXDLD7,0Y9jM9umdMOH7t19urnOw4,Bedroom Thang,279840,https://open.spotify.com/track/23dC4zCpB1bnLzBxAXDLD7,https://p.scdn.co/mp3-preview/833e444bc2d4c6358931a1deabb4789443a4f1ec?cid=bdda3e704a834f918700d9e4e4b07e63,4:39,Bedroom Thang
23DgBX8Q1n4GW2jN3qSSxn,4KYcffwC5HgjJLdpQU9SjC,For You Blue - Naked Version / Remastered 2013,147808,https://open.spotify.com/track/23DgBX8Q1n4GW2jN3qSSxn,,2:27,For You Blue
23dTQ4fjLrPPbYHamkJDzo,21jUB9RqplD6OqtsTjKBnO,Pigs (Three Different Ones) - 2011 Remaster,686346,https://open.spotify.com/track/23dTQ4fjLrPPbYHamkJDzo,https://p.scdn.co/mp3-preview/aaad3835d29b542a964d1e28713f3a04b8e07573?cid=bdda3e704a834f918700d9e4e4b07e63,11:26,Pigs (Three Different Ones)
23FeHDJaegIZF0dpH4x1Tf,1W5CtQ7Ng0kP3lXyz7PIT2,South Bound Saurez - Remaster,253920,https://open.spotify.com/track/23FeHDJaegIZF0dpH4x1Tf,https://p.scdn.co/mp3-preview/568860c0d4c65c23e33d20c4b596e317dad1440b?cid=bdda3e704a834f918700d9e4e4b07e63,4:13,South Bound Saurez
23IJ5wLRhEZ9DOuia5mPiZ,7at3CV9Y9P57wsEXkfU0q8,Who Are You,381626,https://open.spotify.com/track/23IJ5wLRhEZ9DOuia5mPiZ,,6:21,Who Are You
23OksreAzaswJBN5APV58U,391ScNR3xKywWSpfDwP3n0,It's A Beautiful Day - Remastered 2011,154066,https://open.spotify.com/track/23OksreAzaswJBN5APV58U,,2:34,It's A Beautiful Day
23oUaizFBFVFI5PxJrkiO5,3gBVdu4a1MMJVMy6vwPEb8,Anyone Can Play Guitar,217800,https://open.spotify.com/track/23oUaizFBFVFI5PxJrkiO5,https://p.scdn.co/mp3-preview/46fc77c3f803b204260cafdb2b76bd2e9fc77c41?cid=bdda3e704a834f918700d9e4e4b07e63,3:37,Anyone Can Play Guitar
23RNEeKzeErl3E6WfPyLkj,7at3CV9Y9P57wsEXkfU0q8,Love Is Coming Down - Work-In-Progress Mix,245906,https://open.spotify.com/track/23RNEeKzeErl3E6WfPyLkj,,4:5,Love Is Coming Down
23zzZ07Y5LjxfMjPvSxG45,26vUt4edIwqnvkaTzHqkv3,Good Advices,210573,https://open.spotify.com/track/23zzZ07Y5LjxfMjPvSxG45,,3:30,Good Advices
242juCDbq2XKb7FaPALYfO,4vjBkjJeJByK2swq4DnuPc,April - 2000 Remaster,730266,https://open.spotify.com/track/242juCDbq2XKb7FaPALYfO,https://p.scdn.co/mp3-preview/dc992ebb85a857b2680a166875f2e4dbb3c8702f?cid=bdda3e704a834f918700d9e4e4b07e63,12:10,April
2439UmlGFWg5C0CAreyr9L,16J9NCaxxRc2QW999f5V9H,Someday,228146,https://open.spotify.com/track/2439UmlGFWg5C0CAreyr9L,,3:48,Someday
24A34Dz78kQBlHRygPqRJc,7o7UHh5PfO1kY4YoxqrwN7,Mountain of Love (Stereo) - Stereo/Remastered 2012,170773,https://open.spotify.com/track/24A34Dz78kQBlHRygPqRJc,,2:50,Mountain of Love (Stereo)
24aOGOjrvLJH7UfsGMuNzR,1ZDPe7QlFtKG0nSjHSKaSE,"The Young Person's Guide to the Orchestra, Op. 34 (Variations and Fugue on a Theme of Purcell): Theme: Full Orchestra",18706,https://open.spotify.com/track/24aOGOjrvLJH7UfsGMuNzR,https://p.scdn.co/mp3-preview/8866e92317075bc6a00ea4972ac4a2c079a57236?cid=bdda3e704a834f918700d9e4e4b07e63,0:18,"The Young Person's Guide to the Orchestra, Op. 34 (Variations and Fugue on a Theme of Purcell): Theme: Full Orchestra"
24gjhkChN2a7vqHMekZfsr,4Ktz8mPkDmGBQ1nRWNulV9,The Sun Is Shining (ft. Paul Butterfield),288085,https://open.spotify.com/track/24gjhkChN2a7vqHMekZfsr,https://p.scdn.co/mp3-preview/ffd9ee04a1ed62d2bfd5dda0853c89fcb416d60c?cid=bdda3e704a834f918700d9e4e4b07e63,4:48,The Sun Is Shining (ft. Paul Butterfield)
24MOvCSr4eMZS90WoBz4X1,15e4kGDE06PRB9RMunBZe9,Push Comes to Shove,267154,https://open.spotify.com/track/24MOvCSr4eMZS90WoBz4X1,,4:27,Push Comes to Shove
24Pn2hnXcgenBGcoybcSJJ,1jWKVgnHX8nwR551hQNx5K,Tear,317026,https://open.spotify.com/track/24Pn2hnXcgenBGcoybcSJJ,https://p.scdn.co/mp3-preview/20ab4fe884f82d0f5df7de66bcf8bc0fdf009269?cid=bdda3e704a834f918700d9e4e4b07e63,5:17,Tear
24VGFvI57J8m4pJQ8Q5StF,4YlPOh1uDMnHtDdzSdAGBM,Man With Money,168653,https://open.spotify.com/track/24VGFvI57J8m4pJQ8Q5StF,,2:48,Man With Money
24WewRUmt9yGtRd4e1tgLC,6Fd9edAlRVM07noCsGCEgY,Filling the Spaces,134174,https://open.spotify.com/track/24WewRUmt9yGtRd4e1tgLC,https://p.scdn.co/mp3-preview/2b75bc6498a372196003b9a6b7f2ec9cad7f6abb?cid=bdda3e704a834f918700d9e4e4b07e63,2:14,Filling the Spaces
24xBDBBnYx5CAVhik8UcLI,400D8LXbvMuOzi4lVv89FM,Scars On This Guitar,305546,https://open.spotify.com/track/24xBDBBnYx5CAVhik8UcLI,,5:5,Scars On This Guitar
24XgG5UI54IW9CxaFrMN9m,11HAwlOWpKxJVbGIxnZ3qI,In My Room (Mono),134000,https://open.spotify.com/track/24XgG5UI54IW9CxaFrMN9m,,2:14,In My Room (Mono)
24xHFIp0vlh60G3Ngi9YAt,106wKTd4duv3VjKzl4dTxo,The Nutcracker Suite: Dance of the Sugar Plum Fairies,131360,https://open.spotify.com/track/24xHFIp0vlh60G3Ngi9YAt,https://p.scdn.co/mp3-preview/c29cafe74102830893794f11a39618178a030077?cid=bdda3e704a834f918700d9e4e4b07e63,2:11,The Nutcracker Suite: Dance of the Sugar Plum Fairies
